url,text,class
https://www.neubaukompass.de/neubau/falkenhoefe-falkensee/,"Beurkundung Videoberatung Virtueller Rundgang Heinkelstrasse 3, 14612 Falkensee Wohntyp Eigentumswohnung Maisonettewohnung Penthouse Erdgeschosswohnung Preis 245.000 EUR - 587.000 EUR Zimmeranzahl 2 - 4 Zimmer Wohnflache 51 m2 - 148 m2 Bezugsfertig vsl. Ende 2021 Einheiten 20 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/essener-strasse-23-berlin/,"KfW 55 Essener Strasse 23, 10555 Berlin Tiergarten Wohntyp Eigentumswohnung Sanierung Preis 370.040 EUR - 1.458.560 EUR Zimmeranzahl 2 - 4 Zimmer Wohnflache 60 m2 - 169 m2 Bezugsfertig Juni 2021 Einheiten 22 Kategorie Luxus ",
https://www.neubaukompass.de/neubau/stadtpalai-nassau-berlin/,"Gasteiner Strasse 1 Nassauische Strasse 35, 10717 Berlin Wilmersdorf Wohntyp Eigentumswohnung Penthouse Preis 249.000 EUR - 2.339.000 EUR Zimmeranzahl 1 - 5 Zimmer Wohnflache 33 m2 - 185 m2 Bezugsfertig Herbst 2021 Einheiten 37 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/emerald-west-berlin/,"KfW 55 Besichtigung Beurkundung Videoberatung Bismarckstrasse 63, 10625 Berlin Charlottenburg Wohntyp Apartment Eigentumswohnung Preis 203.784 EUR - 1.216.203 EUR Zimmeranzahl 1 - 3 Zimmer Wohnflache 23 m2 - 124 m2 Bezugsfertig 3. Quartal 2022 Einheiten 30 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/wohnen-am-jungfernsee-potsdam/,"80% verkauft Am Jungfernsee 1, 14469 Potsdam Bornstedt Wohntyp Eigentumswohnung Stadtvilla Preis Auf Anfrage Zimmeranzahl 2 - 4 Zimmer Wohnflache 107 m2 Bezugsfertig vsl. 2020 Einheiten 69 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/pfarrlandstrasse-13-berlin/,"Baubeginn erfolgt Pfarrlandstrasse 13, 14165 Berlin Zehlendorf Wohntyp Eigentumswohnung Maisonettewohnung Preis 903.000 EUR - 1.395.000 EUR Zimmeranzahl 2 - 5 Zimmer Wohnflache 110 m2 - 168 m2 Bezugsfertig ca. Anfang IV. Quartal 2021 Einheiten 4 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/dallgow-doeberitz-koenigsgraben/,"Provisionsfrei Videoberatung Wilmsstrasse 65-87, 14624 Dallgow-Doberitz Wohntyp Reihenendhaus Reihenhaus Reihenmittelhaus Haus Preis Auf Anfrage Zimmeranzahl 4 - 5 Zimmer Wohnflache Auf Anfrage Bezugsfertig Auf Anfrage Einheiten 47 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/upwest-berlin/,"Bezugsfertig Provisionsfrei Besichtigung Live-Streaming Videoberatung Virtueller Rundgang Konstanzer Strasse Zahringer Strasse, Berlin Wilmersdorf Wohntyp Apartment Dachgeschosswohnung Eigentumswohnung Investitionsobjekt Kapitalanlage Mehrfamilienhaus Sanierung Preis 200.000 EUR - 457.000 EUR Zimmeranzahl 1 - 3 Zimmer Wohnflache 43 m2 - 75 m2 Bezugsfertig sofort Einheiten 44 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/buwog-lotsenhaeuser-berlin/,"KfW 40 Provisionsfrei Besichtigung Beurkundung Videoberatung Regattastrasse, 12527 Berlin Grunau Wohntyp Eigentumswohnung Maisonettewohnung Townhouses Preis 498.000 EUR - 524.000 EUR Zimmeranzahl 4 Zimmer Wohnflache 102 m2 - 106 m2 Bezugsfertig 2022 Einheiten 4 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/am-dreifelderweg-nauen/,"KfW 55 Gerstenweg, 14641 Nauen Wohntyp Reihenhaus Haus Preis ab 265.990 EUR Zimmeranzahl 5 Zimmer Wohnflache 145 m2 Bezugsfertig Ende 2021 Anfang 2022 Einheiten 17 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/linienstrasse-72-berlin/,"Besichtigung Beurkundung Linienstrasse 72, Berlin Mitte Wohntyp Eigentumswohnung Preis ab 2.600.000 EUR Zimmeranzahl 2 - 4 Zimmer Wohnflache 197 m2 - 212 m2 Bezugsfertig vsl. 2020 Einheiten 7 Kategorie Luxus ",
https://www.neubaukompass.de/neubau/schoenegarten-berlin/,"Provisionsfrei Kurfurstenstrasse 41-44, 10785 Berlin Mitte Wohntyp Eigentumswohnung Preis 900.000 EUR - 1.800.000 EUR Zimmeranzahl 2 - 4 Zimmer Wohnflache 90 m2 - 165 m2 Bezugsfertig Q3 2021 Einheiten 182 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/gruentaler-strasse-berlin/,"90% verkauft Provisionsfrei Schlusselfertig Gruntaler Strasse 58 & 58A, 13359 Berlin Wedding Wohntyp Eigentumswohnung Preis 154.000 EUR - 1.374.000 EUR Zimmeranzahl 1 - 5 Zimmer Wohnflache 28,69 m2 - 198,74 m2 Bezugsfertig Ab sofort Einheiten 43 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/rosengaerten-fredersdorf-vogelsdorf/,"KfW 55 Provisionsfrei Schlusselfertig IgelwegHeideweg, 15370 Fredersdorf-Vogelsdorf Wohntyp Doppelhaushalfte Haus Preis ab 409.000 EUR Zimmeranzahl 5 Zimmer Wohnflache 116 m2 Bezugsfertig Auf Anfrage Einheiten 34 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/heegermuehler-weg-berlin/,"EnEv 2016 Besichtigung Beurkundung Heegermuhler Weg, 13156 Berlin Pankow Wohntyp Eigentumswohnung Maisonettewohnung Preis 469.152 EUR - 747.893 EUR Zimmeranzahl 2 - 3 Zimmer Wohnflache 86,88 m2 - 123,58 m2 Bezugsfertig vsl. Mai 2021 Einheiten 8 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/hannemann-buergel-eck-teltow/,"Baubeginn erfolgt Besichtigung Hannemannstrasse 11, 14513 Teltow Wohntyp Eigentumswohnung Mehrfamilienhaus Stadtvilla Preis 380.000 EUR - 2.900.000 EUR Zimmeranzahl 3 - 4 Zimmer Wohnflache 67 m2 - 450 m2 Bezugsfertig ab Mai 2021 Einheiten 4 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/pure-living-berlin/,"Baubeginn erfolgt Besichtigung Beurkundung Videoberatung Muhlenstrasse 20, 10243 Berlin Friedrichshain Wohntyp Apartment Eigentumswohnung Penthouse Preis 269.000 EUR - 1.100.000 EUR Zimmeranzahl 1 - 4 Zimmer Wohnflache 29 m2 - 126 m2 Bezugsfertig vsl. 2021 Einheiten 185 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/wuhlheider-blick-berlin/,"Fritz-Kirsch-Zeile, 12459 Berlin Oberschoneweide Wohntyp Eigentumswohnung Preis 159.600 EUR - 579.900 EUR Zimmeranzahl 1 - 4 Zimmer Wohnflache 32 m2 - 106 m2 Bezugsfertig 2022 Einheiten 45 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/marina-apartments-bad-saarow/,"Friedrich-Engels Damm 125, 15526 Bad Saarow Wohntyp Eigentumswohnung Maisonettewohnung Penthouse Preis ab 384.000 EUR Zimmeranzahl 2 - 6 Zimmer Wohnflache ab 50 m2 Bezugsfertig Fruhjahr 2023 Einheiten 53 Kategorie Luxus ",
https://www.neubaukompass.de/neubau/schoeneberger-hoefe-berlin/,"Besichtigung Beurkundung Videoberatung Tempelhofer Weg 13-24, Berlin Schoneberg Wohntyp Eigentumswohnung Preis 416.900 EUR - 555.900 EUR Zimmeranzahl 2 - 3 Zimmer Wohnflache 74 m2 - 92 m2 Bezugsfertig vsl. 2021 Einheiten 162 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/safe-and-sound-neukoelln-berlin/,"80% verkauft Provisionsfrei Besichtigung Beurkundung Videoberatung Virtueller Rundgang Jahnstrasse 80, 12347 Berlin Neukolln Wohntyp Eigentumswohnung Mehrfamilienhaus Preis ab 794.000 EUR Zimmeranzahl 3 - 4 Zimmer Wohnflache 121 m2 - 126 m2 Bezugsfertig Ab sofort Einheiten 15 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/hielscherstrasse-1-berlin/,"Provisionsfrei Hielscherstrasse 1, 13158 Berlin Pankow Wohntyp Dachgeschosswohnung Eigentumswohnung Seniorenwohnung Erdgeschosswohnung Preis 190.000 EUR - 320.000 EUR Zimmeranzahl 2 Zimmer Wohnflache 46 m2 - 71 m2 Bezugsfertig Ab sofort Einheiten 10 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/achterdeck-wohnen-am-wasser-berlin/,"KfW 55 Provisionsfrei Vorankundigung Wendenschlossstrasse 330, 332, 12557 Berlin Kopenick Wohntyp Eigentumswohnung Preis ab 209.950 EUR Zimmeranzahl 2 - 5 Zimmer Wohnflache 38 m2 - 121 m2 Bezugsfertig Auf Anfrage Einheiten 187 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/zaunkoenige-altglienicke-berlin/,"Teutonenstrasse 3, 12524 Berlin Altglienicke Wohntyp Eigentumswohnung Mehrfamilienhaus Preis 248.000 EUR - 642.000 EUR Zimmeranzahl 2 - 5 Zimmer Wohnflache 56,01 m2 - 121,93 m2 Bezugsfertig vsl. Anfang 2023 Einheiten 72 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/gustavs-hofgaerten-berlin/,"EnEV 2014 Hauptstrasse 15, 13127 Berlin Pankow Wohntyp Eigentumswohnung Maisonettewohnung Sanierung Stadthaus Preis 258.411 EUR - 642.548 EUR Zimmeranzahl 2 - 4 Zimmer Wohnflache 50,31 m2 - 133,57 m2 Bezugsfertig Auf Anfrage Einheiten 52 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/schliersee-hof-berlin/,"Schlierseestrasse 2-4, 12527 Berlin Grunau Wohntyp Eigentumswohnung Penthouse Preis 418.000 EUR - 1.100.000 EUR Zimmeranzahl 3 - 5 Zimmer Wohnflache 78,80 m2 - 122,80 m2 Bezugsfertig vsl. 2020 Einheiten 14 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/be-grow-berlin/,"Besichtigung Live-Streaming Videoberatung Virtueller Rundgang Kiefholzstrasse 22, 12435 Berlin Alt-Treptow Wohntyp Eigentumswohnung Kapitalanlage Mikroapartment Preis 197.300 EUR - 287.400 EUR Zimmeranzahl 1 Zimmer Wohnflache 27 m2 - 38 m2 Bezugsfertig Sommer 2022 Einheiten 64 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/pan-und-co-berlin/,"KfW 55 Provisionsfrei Muhlenstr. 60, 13187 Berlin Pankow Wohntyp Eigentumswohnung Preis 269.700 EUR - 1.421.000 EUR Zimmeranzahl 1 - 5 Zimmer Wohnflache 41 m2 - 167 m2 Bezugsfertig Sommer 2022 Einheiten 51 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/muenstertor-60-62-berlin/,"KfW 55 Provisionsfrei Munsterlandstrasse 6062, 10317 Berlin Rummelsburg Wohntyp Eigentumswohnung Preis 300.000 EUR - 800.000 EUR Zimmeranzahl 1 - 5 Zimmer Wohnflache 35 m2 - 130 m2 Bezugsfertig Auf Anfrage Einheiten 54 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/studio-living-potsdam-p1-potsdam/,"70% verkauft KfW 55 Provisionsfrei Besichtigung Beurkundung Videoberatung Pappelallee 14-17, 14469 Potsdam Bornstedt Wohntyp Eigentumswohnung Investitionsobjekt Kapitalanlage Mikroapartment Studentenapartments Preis 127.500 EUR - 299.000 EUR Zimmeranzahl 1 - 2 Zimmer Wohnflache 20 m2 - 46 m2 Bezugsfertig Sommer 2021 Einheiten 214 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/vertino-potsdam/,"Baubeginn erfolgt Besichtigung Beurkundung Videoberatung Leo-Bauer-Strasse 8-12A, 14476 Potsdam Gross Glienicke Wohntyp Doppelhaushalfte Haus Preis 718.000 EUR - 739.000 EUR Zimmeranzahl 4 Zimmer Wohnflache 172 m2 Bezugsfertig nach Vereinbarung Einheiten 10 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/buwog-speicherballett-havelkiesel-berlin/,"Provisionsfrei Besichtigung Beurkundung Videoberatung Virtueller Rundgang Parkstrasse 4-8, 13585 Berlin Spandau Wohntyp Eigentumswohnung Preis 328.000 EUR - 802.000 EUR Zimmeranzahl 1 - 4 Zimmer Wohnflache 58 m2 - 125 m2 Bezugsfertig 2022 Einheiten 62 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/erpepark-berlin/,"Besichtigung Beurkundung Videoberatung Salvador-Allende-Strasse 98-102, 12555 Berlin Kopenick Wohntyp Eigentumswohnung Preis 317.790 EUR - 534.900 EUR Zimmeranzahl 2 - 3 Zimmer Wohnflache 50 m2 - 83 m2 Bezugsfertig vsl. 2022 Einheiten 43 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/warschauer-strasse-69-berlin/,"Besichtigung Live-Streaming Videoberatung Virtueller Rundgang Warschauer Strasse 69, 10243 Berlin Friedrichshain Wohntyp Dachgeschosswohnung Eigentumswohnung Sanierung Preis 200.000 EUR - 500.000 EUR Zimmeranzahl 2 - 4 Zimmer Wohnflache 30 m2 - 128 m2 Bezugsfertig Auf Anfrage Einheiten 42 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/charlottenbogen-berlin/,"KfW 55 Provisionsfrei Pascalstrasse 7, 10587 Berlin Charlottenburg Wohntyp Eigentumswohnung Preis 329.000 EUR - 1.699.000 EUR Zimmeranzahl 2 - 5 Zimmer Wohnflache 57 m2 - 192 m2 Bezugsfertig vsl. Ende 2021 Einheiten 164 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/havelglueck-oranienburg/,"Videoberatung Virtueller Rundgang Neckarstrasse 7-20, 16515 Oranienburg Wohntyp Reihenhaus Haus Preis 555.900 EUR - 607.500 EUR Zimmeranzahl 5 Zimmer Wohnflache 167 m2 - 171 m2 Bezugsfertig vsl. Ende 2020 Einheiten 14 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/eks-elstal/,"40% verkauft KfW 55 Ernst-Koch-Strasse und Rudi-Nowak-Strasse, 14641 Elstal Wohntyp Doppelhaushalfte Haus Preis ab 438.900 EUR Zimmeranzahl 4 - 5 Zimmer Wohnflache 124 m2 - 149 m2 Bezugsfertig ca. ab Sommer 2021 Einheiten 10 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/studio-living-b3-berlin/,"Besichtigung Beurkundung Videoberatung Rembrandtstrasse 20-21, 12157 Berlin Friedenau Wohntyp Apartment Eigentumswohnung Kapitalanlage Mikroapartment Preis 165.750 EUR - 304.500 EUR Zimmeranzahl 1 Zimmer Wohnflache 21 m2 - 41 m2 Bezugsfertig Auf Anfrage Einheiten 47 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/reseda-6-teltow-berlin/,"Resedastrasse, 14513 Teltow Wohntyp Doppelhaushalfte Reihenhaus Stadtvilla Haus Preis 598.000 EUR - 628.000 EUR Zimmeranzahl 5 Zimmer Wohnflache 142 m2 - 146 m2 Bezugsfertig Ende 2021 Einheiten 4 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/das-waidmanns-berlin/,"KfW 55 Besichtigung Beurkundung Videoberatung Waidmannsluster Damm 161163, 13469 Berlin Reinickendorf Wohntyp Eigentumswohnung Penthouse Preis 375.000 EUR - 986.000 EUR Zimmeranzahl 2 - 4 Zimmer Wohnflache 66 m2 - 140,88 m2 Bezugsfertig Auf Anfrage Einheiten 18 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/newkoelln-berlin-neukoelln/,"Hermannstrasse 56, 12049 Berlin Neukolln Wohntyp Dachgeschosswohnung Eigentumswohnung Preis 229.000 EUR - 559.000 EUR Zimmeranzahl 1 - 3 Zimmer Wohnflache ab 32 m2 Bezugsfertig Ab sofort Einheiten 14 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/am-postufer-berlin/,"50% verkauft Denkmalschutz Besichtigung Beurkundung Videoberatung Hindenburgdamm 1 Konigsberger Strasse, 12203 Berlin Lichterfelde Wohntyp Dachgeschosswohnung Eigentumswohnung Preis 599.088 EUR - 1.065.725 EUR Zimmeranzahl 2 - 5 Zimmer Wohnflache 85 m2 - 163 m2 Bezugsfertig 3. Quartal 2021 Einheiten 48 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/upside-berlin/,"Baubeginn erfolgt Besichtigung Beurkundung Videoberatung Muhlenstr. 31 Mariane-von-Rantzau-Str. 2, 10243 Berlin Friedrichshain Wohntyp Eigentumswohnung Mehrfamilienhaus Preis 598.000 EUR - 1.398.000 EUR Zimmeranzahl 2 - 4 Zimmer Wohnflache 63 m2 - 137 m2 Bezugsfertig Auf Anfrage Einheiten 179 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/carte-blanche-berlin/,"80% verkauft Schillerstrasse 45-46 Ruckertstrasse 7, 10627 Berlin Charlottenburg Wohntyp Eigentumswohnung Investitionsobjekt Kapitalanlage Mikroapartment Penthouse Serviced-Apartment Preis 249.000 EUR - 1.164.000 EUR Zimmeranzahl 1 - 4 Zimmer Wohnflache 30 m2 - 114 m2 Bezugsfertig 1. Quartal 2021 Einheiten 80 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/eichhorst14-berlin/,"KfW 55 Eichhorster Strasse 14, 12689 Berlin Marzahn Wohntyp Eigentumswohnung Mehrfamilienhaus Preis 152.809 EUR - 668.190 EUR Zimmeranzahl 1 - 4 Zimmer Wohnflache 31 m2 - 118 m2 Bezugsfertig 2021 Einheiten 186 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/im-buntzeleck-berlin/,"50% verkauft KfW 55 Provisionsfrei Schlusselfertig Bohnsdorfer Kirchsteig 29, 12526 Berlin Bohnsdorf Wohntyp Doppelhaushalfte Einfamilienhaus Haus Preis ab 469.000 EUR Zimmeranzahl 4 - 5 Zimmer Wohnflache 111 m2 - 145 m2 Bezugsfertig vsl. 2021 Einheiten 30 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/wohnen-am-werlsee-gruenheide/,"Bezugsfertig Provisionsfrei Schlusselfertig Virtueller Rundgang Sonnenweg 7a, 15537 Grunheide Wohntyp Doppelhaushalfte Kapitalanlage Haus Preis ab 469.500 EUR Zimmeranzahl 4 Zimmer Wohnflache 124 m2 Bezugsfertig 2020 Einheiten 8 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/riehlufer-berlin/,"Nur noch wenige Einheiten! Riehlstrasse 9, 14057 Berlin Charlottenburg Wohntyp Dachgeschosswohnung Eigentumswohnung Mehrfamilienhaus Sanierung Preis 799.000 EUR - 835.000 EUR Zimmeranzahl 3 - 4 Zimmer Wohnflache 125 m2 - 128 m2 Bezugsfertig Auf Anfrage Einheiten 2 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/marianne-quartier-berlin/,"Provisionsfrei Besichtigung Beurkundung Videoberatung Mariannenstrasse 37, 10999 Berlin Kreuzberg Wohntyp Eigentumswohnung Preis 287.175 EUR - 1.514.040 EUR Zimmeranzahl 1 - 4 Zimmer Wohnflache 38,29 m2 - 137,64 m2 Bezugsfertig 3. Quartal 2022 Einheiten 22 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/muenchener-strasse-13-berlin/,"Besichtigung Beurkundung Videoberatung Virtueller Rundgang Munchener Strasse 13, 10779 Berlin Schoneberg Wohntyp Eigentumswohnung Penthouse Preis 564.500 EUR - 807.500 EUR Zimmeranzahl 2 - 3 Zimmer Wohnflache 50 m2 - 86 m2 Bezugsfertig Ab sofort Einheiten 19 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/studio-living-b2-berlin/,"Besichtigung Beurkundung Videoberatung Wiesenstrasse 11, 13357 Berlin Gesundbrunnen Wohntyp Apartment Eigentumswohnung Studentenapartments Preis 165.500 EUR - 328.500 EUR Zimmeranzahl 1 - 2 Zimmer Wohnflache 24 m2 - 53 m2 Bezugsfertig Auf Anfrage Einheiten 62 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/freienwalder-strasse-berlin/,"90% verkauft Provisionsfrei Schlusselfertig Freienwalder Strasse 34 & 35, 13359 Berlin Mitte Wohntyp Eigentumswohnung Preis 264.000 EUR - 985.000 EUR Zimmeranzahl 2 - 5 Zimmer Wohnflache 42,85 m2 - 139,22 m2 Bezugsfertig Ab sofort Einheiten 39 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/duett-berlin/,"Beurkundung Videoberatung Meyerbeerstrasse 61 & 63, 13088 Berlin Weissensee Wohntyp Eigentumswohnung Mehrfamilienhaus Preis 260.000 EUR - 955.000 EUR Zimmeranzahl 2 - 5 Zimmer Wohnflache 37,71 m2 - 120,10 m2 Bezugsfertig Dezember 2021 Einheiten 21 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/gutshof-falkenberg-berlin/,"Besichtigung Beurkundung Videoberatung Dorfstrasse 3536, 13057 Berlin Falkenberg Wohntyp Eigentumswohnung Reihenhaus Haus Preis 284.600 EUR - 509.900 EUR Zimmeranzahl 2 - 5 Zimmer Wohnflache 75 m2 - 152 m2 Bezugsfertig 2021 Einheiten 95 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/lausitzer-quartier-berlin/,"Baubeginn erfolgt Schlusselfertig Besichtigung Beurkundung Live-Streaming Videoberatung Lausitzer Strasse 34, 10999 Berlin Kreuzberg Wohntyp Dachgeschosswohnung Eigentumswohnung Preis 305.000 EUR - 869.000 EUR Zimmeranzahl 1 - 3 Zimmer Wohnflache 32 m2 - 99 m2 Bezugsfertig Q1 2021 Einheiten 6 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/ostpreussendamm-78-berlin/,"50% verkauft KfW 55 Provisionsfrei Besichtigung Beurkundung Videoberatung Ostpreussendamm 78, 12207 Berlin Lichterfelde Wohntyp Eigentumswohnung Mehrfamilienhaus Preis 164.000 EUR - 455.000 EUR Zimmeranzahl 1 - 3 Zimmer Wohnflache 33 m2 - 80 m2 Bezugsfertig 2. Quartal 2021 Einheiten 30 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/das-albrecht-berlin/,"KfW 55 Provisionsfrei Besichtigung Beurkundung Videoberatung Albrechtstrasse 87, 12167 Berlin Steglitz Wohntyp Eigentumswohnung Preis 213.800 EUR - 745.300 EUR Zimmeranzahl 1 - 4 Zimmer Wohnflache 33,74 m2 - 112,92 m2 Bezugsfertig 2. Quartal 2021 Einheiten 35 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/topaz-berlin/,"50% verkauft Baubeginn erfolgt Gaillardstrasse 28, 13187 Berlin Pankow Wohntyp Eigentumswohnung Mehrfamilienhaus Preis 339.000 EUR - 989.000 EUR Zimmeranzahl 2 - 3 Zimmer Wohnflache 50,70 m2 - 123,67 m2 Bezugsfertig Marz 2021 Einheiten 34 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/rangsdorf-am-stadtweg/,"30% verkauft Baubeginn erfolgt Provisionsfrei Videoberatung Am Stadtweg 35, 15834 Rangsdorf Wohntyp Reihenhaus Townhouses Haus Preis 460.600 EUR - 494.900 EUR Zimmeranzahl 4 Zimmer Wohnflache 119 m2 - 120 m2 Bezugsfertig Auf Anfrage Einheiten 20 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/maison-roseneck-berlin/,"Marienbader Strasse 9 9a Ruhlaer Strasse 20, 14199 Berlin Schmargendorf Wohntyp Eigentumswohnung Mehrfamilienhaus Penthouse Preis 319.000 EUR - 2.023.000 EUR Zimmeranzahl 1 - 5 Zimmer Wohnflache 40 m2 - 180 m2 Bezugsfertig Herbst 2021 Einheiten 35 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/lindenstrasse-26-berlin/,"Besichtigung Beurkundung Videoberatung Virtueller Rundgang Lindenstrasse 26, 12527 Berlin Schmockwitz Wohntyp Eigentumswohnung Mehrfamilienhaus Preis 525.658 EUR - 784.759 EUR Zimmeranzahl 3 - 4 Zimmer Wohnflache 87 m2 - 133 m2 Bezugsfertig III. Quartal 2020 Einheiten 7 Kategorie Luxus ",
https://www.neubaukompass.de/neubau/h9-berlin/,"Hohenstaufenstrasse 9, 10781 Berlin Schoneberg Wohntyp Eigentumswohnung Penthouse Preis ab 352.800 EUR Zimmeranzahl 2 - 4 Zimmer Wohnflache 35 m2 - 113 m2 Bezugsfertig 3. Quartal 2022 Einheiten 24 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/am-hochmeisterplatz-berlin/,"Besichtigung Beurkundung Videoberatung Virtueller Rundgang Am Hochmeisterplatz, 10709 Berlin Wilmersdorf Wohntyp Eigentumswohnung Preis 874.000 EUR - 1.759.000 EUR Zimmeranzahl 3 - 4 Zimmer Wohnflache 92 m2 - 127 m2 Bezugsfertig Fruhjahr 2021 Einheiten 114 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/buckower-eck-berlin/,"Besichtigung Beurkundung Videoberatung Wildmeisterdamm 256-260, 12353 Berlin Buckow Wohntyp Doppelhaushalfte Eigentumswohnung Einfamilienhaus Haus Preis 429.900 EUR - 455.900 EUR Zimmeranzahl 2 - 3 Zimmer Wohnflache 83 m2 - 88 m2 Bezugsfertig vsl. Anfang 2022 Einheiten 27 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/schivelbeiner-strasse-31a-berlin/,"Schivelbeiner Str. 31a, 10439 Berlin Prenzlauer Berg Wohntyp Eigentumswohnung Einfamilienhaus Penthouse Haus Preis Auf Anfrage Zimmeranzahl 2 - 6 Zimmer Wohnflache 68 m2 - 255 m2 Bezugsfertig vsl. 2021 Einheiten 12 Kategorie Standard ",
https://www.neubaukompass.de/neubau/6-rosen-berlin/,"KfW 55 Am Rollberg 20, 13158 Berlin Rosenthal Wohntyp Eigentumswohnung Preis Auf Anfrage Zimmeranzahl 2 - 4 Zimmer Wohnflache 55 m2 - 127 m2 Bezugsfertig vsl. 2021 Einheiten 6 Kategorie Standard ",
https://www.neubaukompass.de/neubau/panke-aue-bernau/,"Schonfelder Weg 1, 16321 Bernau bei Berlin Wohntyp Eigentumswohnung Preis 189.900 EUR - 479.900 EUR Zimmeranzahl 2 - 4 Zimmer Wohnflache 48 m2 - 107 m2 Bezugsfertig 2022 Einheiten 130 Kategorie Gehoben ",
https://www.neubaukompass.de/neubau/wasserturm-berlin-altglienicke/,"Schirnerstrasse 1719, 12524 Berlin Altglienicke Wohntyp Eigentumswohnung Maisonettewohnung Reihenhaus Townhouses Haus Preis Auf Anfrage Zimmeranzahl 2 - 6 Zimmer Wohnflache 54 m2 - 161 m2 Bezugsfertig vsl. 2023 Einheiten 13 Kategorie Standard ",
https://www.neubaukompass.de/neubau/glasgow28-berlin/,"Glasgower Strasse 28, 13349 Berlin Wedding Wohntyp Eigentumswohnung Preis Auf Anfrage Zimmeranzahl 2 - 4 Zimmer Wohnflache 36 m2 - 64 m2 Bezugsfertig vsl. 2020 Einheiten 17 Kategorie Standard ",
https://www.neubaukompass.de/neubau/sterndamm-114-116-berlin/,"Schlusselfertig Sterndamm 114116, 12487 Berlin Wohntyp Dachgeschosswohnung Eigentumswohnung Preis Auf Anfrage Zimmeranzahl 2 - 3 Zimmer Wohnflache 40 m2 - 101 m2 Bezugsfertig vsl. 2020 Einheiten 6 Kategorie Standard ",
https://www.neubaukompass.de/neubau/luxemburger-strasse-berlin/,"Luxemburger Strasse, 13353 Berlin Mitte Wohntyp Apartment Eigentumswohnung Preis Auf Anfrage Zimmeranzahl 1 - 3 Zimmer Wohnflache 27 m2 - 67 m2 Bezugsfertig Auf Anfrage Einheiten 76 Kategorie Standard ",
